test	permutation	random_gene_rate	observed_gene_rate
hot DEGs with >=1 hot candidate SNP in cis	8602	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8603	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8604	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8605	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8606	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8607	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8608	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8609	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8610	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8611	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8612	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8613	0.176470588235294	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8614	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8615	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8616	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8617	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8618	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8619	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8620	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8621	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8622	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8623	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8624	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8625	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8626	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8627	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8628	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8629	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8630	0.270588235294118	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8631	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8632	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8633	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8634	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8635	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8636	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8637	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8638	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8639	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8640	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8641	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8642	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8643	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8644	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8645	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8646	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8647	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8648	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8649	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8650	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8651	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8652	0.274509803921569	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8653	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8654	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8655	0.309803921568627	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8656	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8657	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8658	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8659	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8660	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8661	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8662	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8663	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8664	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8665	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8666	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8667	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8668	0.180392156862745	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8669	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8670	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8671	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8672	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8673	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8674	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8675	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8676	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8677	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8678	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8679	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8680	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8681	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8682	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8683	0.262745098039216	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8684	0.176470588235294	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8685	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8686	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8687	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8688	0.262745098039216	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8689	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8690	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8691	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8692	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8693	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8694	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8695	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8696	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8697	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8698	0.262745098039216	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8699	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8700	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8701	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8702	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8703	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8704	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8705	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8706	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8707	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8708	0.168627450980392	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8709	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8710	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8711	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8712	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8713	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8714	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8715	0.16078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8716	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8717	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8718	0.27843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8719	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8720	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8721	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8722	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8723	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8724	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8725	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8726	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8727	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8728	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8729	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8730	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8731	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8732	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8733	0.176470588235294	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8734	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8735	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8736	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8737	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8738	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8739	0.27843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8740	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8741	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8742	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8743	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8744	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8745	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8746	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8747	0.286274509803922	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8748	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8749	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8750	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8751	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8752	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8753	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8754	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8755	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8756	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8757	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8758	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8759	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8760	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8761	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8762	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8763	0.180392156862745	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8764	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8765	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8766	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8767	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8768	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8769	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8770	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8771	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8772	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8773	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8774	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8775	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8776	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8777	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8778	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8779	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8780	0.176470588235294	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8781	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8782	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8783	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8784	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8785	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8786	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8787	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8788	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8789	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8790	0.176470588235294	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8791	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8792	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8793	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8794	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8795	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8796	0.192156862745098	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8797	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8798	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8799	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8800	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8801	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8802	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8803	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8804	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8805	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8806	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8807	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8808	0.180392156862745	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8809	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8810	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8811	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8812	0.270588235294118	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8813	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8814	0.180392156862745	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8815	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8816	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8817	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8818	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8819	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8820	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8821	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8822	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8823	0.270588235294118	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8824	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8825	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8826	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8827	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8828	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8829	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8830	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8831	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8832	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8833	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8834	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8835	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8836	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8837	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8838	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8839	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8840	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8841	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8842	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8843	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8844	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8845	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8846	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8847	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8848	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8849	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8850	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8851	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8852	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8853	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8854	0.262745098039216	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8855	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8856	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8857	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8858	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8859	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8860	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8861	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8862	0.286274509803922	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8863	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8864	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8865	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8866	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8867	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8868	0.184313725490196	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8869	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8870	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8871	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8872	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8873	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8874	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8875	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8876	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8877	0.262745098039216	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8878	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8879	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8880	0.282352941176471	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8881	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8882	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8883	0.243137254901961	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8884	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8885	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8886	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8887	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8888	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8889	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8890	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8891	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8892	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8893	0.23921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8894	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8895	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8896	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8897	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8898	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8899	0.219607843137255	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8900	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8901	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8902	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8903	0.2	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8904	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8905	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8906	0.203921568627451	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8907	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8908	0.188235294117647	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8909	0.215686274509804	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8910	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8911	0.211764705882353	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8912	0.250980392156863	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8913	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8914	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8915	0.227450980392157	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8916	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8917	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8918	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8919	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8920	0.258823529411765	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8921	0.196078431372549	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8922	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8923	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8924	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8925	0.223529411764706	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8926	0.231372549019608	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8927	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8928	0.247058823529412	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8929	0.274509803921569	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8930	0.207843137254902	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8931	0.235294117647059	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8932	0.270588235294118	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8933	0.254901960784314	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8934	0.266666666666667	0.282352941176471
hot DEGs with >=1 hot candidate SNP in cis	8935	0.207843137254902	0.282352941176471
